Núcleo,Posição Geral,Posição Prioridade,Número do processo,Vara,Data Remessa Contadoria,Prioridade,Calculista,Data da atribuição,Cumprimento,Data da conclusão,Valor Total Devido - Custas,Observações,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
3ª CC,,,0006858-33.2020.8.17.2480,4ª Vara Cível da Comarca de Caruaru,21/02/2025,Sem prioridade,Jullieta Beatriz De Souza Cintra,26/02/2025,Cálculo realizado,27/02/2025,"R$ 733,24",,,,,,,
3ª CC,,,0005631-08.2020.8.17.2480,4ª Vara Cível da Comarca de Caruaru,21/02/2025,Sem prioridade,Jullieta Beatriz De Souza Cintra,26/02/2025,Cálculo realizado,27/02/2025,"R$ 661,25",,,,,,,
3ª CC,,,0003200-35.2019.8.17.2480,4ª Vara Cível da Comarca de Caruaru,21/02/2025,Sem prioridade,Rayssa Robertta Goes Brandao,26/02/2025,Cálculo realizado,26/02/2025,"R$ 1.972,47",,,,,,,
3ª CC,,,0056844-93.2024.8.17.2001,6ª Vara de Família e Registro Civil da Capital,21/02/2025,Sem prioridade,Rayssa Robertta Goes Brandao,26/02/2025,Cálculo realizado,26/02/2025,"R$ 247,56",Custas 50% cada (autor JG),,,,,,
3ª CC,,,0021250-83.2023.8.17.3090,1ª Vara de Família e Registro Civil da Comarca de Paulista,21/02/2025,Prioridade Legal,Igor Lisboa Felix Dantas,26/02/2025,Cálculo realizado,26/02/2025,"R$ 288,77",,,,,,,
3ª CC,,,0000498-80.2015.8.17.2990,5ª Vara Cível da Comarca de Olinda,21/02/2025,Sem prioridade,Igor Lisboa Felix Dantas,26/02/2025,Devolvido: esclarecimento realizado,26/02/2025,,,,,,,,
3ª CC,,,0022337-12.2021.8.17.2810,1ª Vara Cível da Comarca de Jaboatão dos Guararapes,21/02/2025,Sem prioridade,Igor Lisboa Felix Dantas,26/02/2025,Cálculo realizado,26/02/2025,"R$ 1.673,61",,,,,,,
3ª CC,,,0010661-24.2023.8.17.2640,1ª Vara Cível da Comarca de Garanhuns,21/02/2025,Prioridade Legal,Igor Lisboa Felix Dantas,26/02/2025,Cálculo realizado,26/02/2025,"R$ 463,02",,,,,,,
3ª CC,,,0029105-16.2023.8.17.3090,1ª Vara Cível da Comarca de Paulista,22/02/2025,Prioridade Legal,Igor Lisboa Felix Dantas,26/02/2025,Cálculo realizado,26/02/2025,"R$ 269,52",,,,,,,
3ª CC,,,0008796-82.2016.8.17.2810,2ª Vara Cível da Comarca de Jaboatão dos Guararapes,22/02/2025,Sem prioridade,Igor Lisboa Felix Dantas,26/02/2025,Devolvido: remetido para contadoria de custas/liquidação,26/02/2025,,,,,,,,
3ª CC,,,0013716-21.2024.8.17.2810,2ª Vara Cível da Comarca de Jaboatão dos Guararapes,22/02/2025,Sem prioridade,Igor Lisboa Felix Dantas,26/02/2025,Cálculo realizado,26/02/2025,"R$ 309,03",,,,,,,
3ª CC,,,0018570-68.2024.8.17.3130,3ª Vara Cível da Comarca de Petrolina,22/02/2025,Sem prioridade,Igor Lisboa Felix Dantas,26/02/2025,Cálculo realizado,26/02/2025,"R$ 204,92",,,,,,,
3ª CC,,,0015512-38.2022.8.17.2480,3ª Vara Cível da Comarca de Caruaru,22/02/2025,Sem prioridade,Igor Lisboa Felix Dantas,26/02/2025,Cálculo realizado,26/02/2025,"R$ 364,82",,,,,,,
3ª CC,,,0001711-98.2024.8.17.4480,2ª Vara Cível da Comarca de Caruaru,22/02/2025,Prioridade Legal,Igor Lisboa Felix Dantas,26/02/2025,Cálculo realizado,27/02/2025,"R$ 2.439,34",,,,,,,
3ª CC,,,0000553-67.2019.8.17.2480,3ª Vara Cível da Comarca de Caruaru,22/02/2025,Sem prioridade,Igor Lisboa Felix Dantas,26/02/2025,Cálculo realizado,27/02/2025,"R$ 2.025,24",,,,,,,
3ª CC,,,0011780-28.2023.8.17.3090,1ª Vara Cível da Comarca de Paulista,22/02/2025,Super prioridade,Igor Lisboa Felix Dantas,25/02/2025,Cálculo realizado,25/02/2025,"R$ 4.447,06",,,,,,,
3ª CC,,,0026422-06.2023.8.17.3090,1ª Vara Cível da Comarca de Paulista,22/02/2025,Prioridade Legal,Igor Lisboa Felix Dantas,26/02/2025,Cálculo realizado,27/02/2025,"R$ 422,52",,,,,,,
3ª CC,,,0014518-29.2024.8.17.3130,2ª Vara Cível da Comarca de Petrolina,22/02/2025,Prioridade Legal,Igor Lisboa Felix Dantas,26/02/2025,Cálculo realizado,27/02/2025,"R$ 781,84",,,,,,,
3ª CC,,,0025423-62.2023.8.17.2990,Vara de Sucessões e Registros Públicos da Comarca de Olinda,23/02/2025,Sem prioridade,Igor Lisboa Felix Dantas,26/02/2025,Cálculo realizado,27/02/2025,"R$ 3.194,32",,,,,,,
3ª CC,,,0008149-42.2024.8.17.3090,1ª Vara Cível da Comarca de Paulista,23/02/2025,Prioridade Legal,Igor Lisboa Felix Dantas,26/02/2025,Cálculo realizado,27/02/2025,"R$ 247,56",,,,,,,
3ª CC,,,0009970-92.2023.8.17.3130,2ª Vara Cível da Comarca de Petrolina,23/02/2025,Super prioridade,Igor Lisboa Felix Dantas,25/02/2025,Cálculo realizado,25/02/2025,"R$ 311,18",,,,,,,
3ª CC,,,0010380-29.2024.8.17.2480,3ª Vara Cível da Comarca de Caruaru,23/02/2025,Prioridade Legal,Igor Lisboa Felix Dantas,26/02/2025,Cálculo realizado,27/02/2025,"R$ 247,56",,,,,,,
3ª CC,,,0013814-73.2023.8.17.3090,1ª Vara Cível da Comarca de Paulista,23/02/2025,Sem prioridade,Rayssa Robertta Goes Brandao,26/02/2025,Devolvido: cumprimento de sentença,26/02/2025,,,,,,,,
3ª CC,,,0000787-19.2025.8.17.2810,2ª Vara Cível da Comarca de Jaboatão dos Guararapes,23/02/2025,Sem prioridade,Rayssa Robertta Goes Brandao,26/02/2025,Cálculo realizado,26/02/2025,"R$ 600,82",Custas pelo autor ,,,,,,
3ª CC,,,0057407-58.2022.8.17.2001,9ª Vara de Família e Registro Civil da Capital,24/02/2025,Prioridade Legal,Rayssa Robertta Goes Brandao,27/02/2025,Cálculo realizado,06/03/2025,"R$ 34,57",Custas pela autora (JG),,,,,,
3ª CC,,,0012331-64.2012.8.17.0480,4ª Vara Cível da Comarca de Caruaru,24/02/2025,Sem prioridade,Rayssa Robertta Goes Brandao,27/02/2025,Cálculo realizado,06/03/2025,"R$ 296,20",Custas pela autora,,,,,,
3ª CC,,,0014246-46.2015.8.17.0480,4ª Vara Cível da Comarca de Caruaru,24/02/2025,Sem prioridade,Rayssa Robertta Goes Brandao,27/02/2025,Cálculo realizado,06/03/2025,"R$ 18,71",,,,,,,
3ª CC,,,0013639-51.2020.8.17.2810,3ª Vara Cível da Comarca de Jaboatão dos Guararapes,24/02/2025,Sem prioridade,Rayssa Robertta Goes Brandao,27/02/2025,Cálculo realizado,06/03/2025,"R$ 0,00",Custas pela parte autora / Custas satisfeitas,,,,,,
3ª CC,,,0001629-58.2024.8.17.2640,1ª Vara Cível da Comarca de Garanhuns,24/02/2025,Sem prioridade,Rayssa Robertta Goes Brandao,27/02/2025,Cálculo realizado,06/03/2025,"R$ 0,00",Custas pela parte autora / Custas satisfeitas,,,,,,
3ª CC,,,0017222-48.2018.8.17.3090,2ª Vara de Família e Registro Civil da Comarca de Paulista,24/02/2025,Sem prioridade,Rayssa Robertta Goes Brandao,27/02/2025,Cálculo realizado,06/03/2025,"R$ 292,20",,,,,,,
3ª CC,,,0003433-72.2009.8.17.0640,1ª Vara Cível da Comarca de Garanhuns,24/02/2025,Sem prioridade,Rayssa Robertta Goes Brandao,27/02/2025,Cálculo realizado,06/03/2025,"R$ 36,20",Custas pela autora,,,,,,
3ª CC,,,0006655-71.2023.8.17.2640,1ª Vara Cível da Comarca de Garanhuns,24/02/2025,Sem prioridade,Rayssa Robertta Goes Brandao,27/02/2025,Cálculo realizado,06/03/2025,"R$ 0,00",Custas satisfeitas,,,,,,
3ª CC,,,0008314-52.2022.8.17.2640,1ª Vara Cível da Comarca de Garanhuns,24/02/2025,Sem prioridade,Rayssa Robertta Goes Brandao,27/02/2025,Cálculo realizado,06/03/2025,"R$ 326,49",,,,,,,
3ª CC,,,0010752-17.2023.8.17.2640,1ª Vara Cível da Comarca de Garanhuns,24/02/2025,Prioridade Legal,Rayssa Robertta Goes Brandao,27/02/2025,Cálculo realizado,06/03/2025,"R$ 21,96",Custas pro rata,,,,,,
3ª CC,,,0009646-28.2023.8.17.3090,1ª Vara Cível da Comarca de Paulista,24/02/2025,Prioridade Legal,Rayssa Robertta Goes Brandao,27/02/2025,Cálculo realizado,06/03/2025,"R$ 346,09",,,,,,,
3ª CC,,,0008895-33.2023.8.17.2640,1ª Vara de Família e Reg. Civil da Comarca de Garanhuns,24/02/2025,Sem prioridade,Rayssa Robertta Goes Brandao,27/02/2025,Devolvido: ausência de certidão de trânsito em julgado,06/03/2025,,,,,,,,
3ª CC,,,0000394-32.2019.8.17.2640,2ª Vara Cível da Comarca de Garanhuns,24/02/2025,Super prioridade,Igor Lisboa Felix Dantas,25/02/2025,Cálculo realizado,25/02/2025,"R$ 3.180,19",,,,,,,
3ª CC,,,0010407-34.2024.8.17.2990,Vara de Sucessões e Registros Públicos da Comarca de Olinda,24/02/2025,Super prioridade,Igor Lisboa Felix Dantas,25/02/2025,Cálculo realizado,25/02/2025,"R$ 615,11",,,,,,,
3ª CC,,,0012046-87.2024.8.17.2990,5ª Vara Cível da Comarca de Olinda,24/02/2025,Sem prioridade,Rayssa Robertta Goes Brandao,27/02/2025,Cálculo realizado,06/03/2025,"R$ 1.360,54",,,,,,,
3ª CC,,,0002780-81.2021.8.17.2990,4ª Vara Cível da Comarca de Olinda,24/02/2025,Sem prioridade,Rayssa Robertta Goes Brandao,27/02/2025,Cálculo realizado,06/03/2025,"R$ 142,87",Custas pro rata (autor JG),,,,,,
3ª CC,,,0069371-88.2022.8.17.2990,2ª Vara de Família e Registro Civil da Comarca de Olinda,24/02/2025,Prioridade Legal,Rayssa Robertta Goes Brandao,27/02/2025,Cálculo realizado,06/03/2025,"R$ 326,77",Custas pro rata (autor JG),,,,,,
3ª CC,,,0090415-26.2022.8.17.2001,1ª Vara Cível da Comarca de Olinda,24/02/2025,Prioridade Legal,Igor Lisboa Felix Dantas,27/02/2025,Cálculo realizado,27/02/2025,"R$ 336,75",,,,,,,
3ª CC,,,0060766-77.2023.8.17.2810,1ª Vara de Família e Registro Civil da Comarca de Jaboatão dos Guararapes,24/02/2025,Prioridade Legal,Igor Lisboa Felix Dantas,27/02/2025,Cálculo realizado,27/02/2025,"R$ 280,97",,,,,,,
3ª CC,,,0015258-74.2024.8.17.2810,6ª Vara Cível da Comarca de Jaboatão dos Guararapes,24/02/2025,Prioridade Legal,Igor Lisboa Felix Dantas,27/02/2025,Cálculo realizado,28/02/2025,"R$ 3.728,33",,,,,,,
3ª CC,,,0002869-57.2024.8.17.2810,6ª Vara Cível da Comarca de Jaboatão dos Guararapes,24/02/2025,Prioridade Legal,Igor Lisboa Felix Dantas,27/02/2025,Cálculo realizado,28/02/2025,"R$ 517,08",,,,,,,
3ª CC,,,0034429-51.2023.8.17.2810,3ª Vara de Família e Registro Civil da Comarca de Jaboatão dos Guararapes,24/02/2025,Prioridade Legal,Igor Lisboa Felix Dantas,27/02/2025,Cálculo realizado,28/02/2025,"R$ 247,56",,,,,,,
3ª CC,,,0025777-55.2023.8.17.3130,3ª Vara Cível da Comarca de Petrolina,24/02/2025,Prioridade Legal,Igor Lisboa Felix Dantas,27/02/2025,Cálculo realizado,28/02/2025,"R$ 399,45",,,,,,,
3ª CC,,,0004960-09.2019.8.17.3130,4ª Vara Cível da Comarca de Petrolina,24/02/2025,Sem prioridade,Igor Lisboa Felix Dantas,27/02/2025,Cálculo realizado,28/02/2025,"R$ 345,64","345,64",,,,,,
3ª CC,,,0001018-50.2023.8.17.8231,1ª Vara Cível da Comarca de Garanhuns,24/02/2025,Sem prioridade,Igor Lisboa Felix Dantas,27/02/2025,Cálculo realizado,28/02/2025,"R$ 0,00",,,,,,,
3ª CC,,,0031315-53.2016.8.17.2001,10ª Vara de Família e Registro Civil da Capital,24/02/2025,Sem prioridade,Igor Lisboa Felix Dantas,27/02/2025,Cálculo realizado,28/02/2025,"R$ 291,47",,,,,,,
3ª CC,,,0012776-76.2024.8.17.2480,1ª Vara Cível da Comarca de Caruaru,24/02/2025,Sem prioridade,Igor Lisboa Felix Dantas,27/02/2025,Cálculo realizado,28/02/2025,"R$ 9.953,73",,,,,,,
3ª CC,,,0015457-87.2022.8.17.2480,1ª Vara Cível da Comarca de Caruaru,24/02/2025,Sem prioridade,Igor Lisboa Felix Dantas,27/02/2025,Cálculo realizado,28/02/2025,"R$ 10,74",,,,,,,
3ª CC,,,0088906-89.2024.8.17.2001,7ª Vara de Família e Registro Civil da Capital,24/02/2025,Prioridade Legal,Igor Lisboa Felix Dantas,27/02/2025,Cálculo realizado,28/02/2025,"R$ 6,91",,,,,,,
3ª CC,,,0027771-76.2024.8.17.2001,5ª Vara de Família e Registro Civil da Capital,24/02/2025,Sem prioridade,Igor Lisboa Felix Dantas,27/02/2025,Cálculo realizado,28/02/2025,"R$ 247,56",,,,,,,
3ª CC,,,0022718-56.2020.8.17.2001,5ª Vara de Família e Registro Civil da Capital,24/02/2025,Prioridade Legal,Igor Lisboa Felix Dantas,27/02/2025,Cálculo realizado,28/02/2025,"R$ 16,35",,,,,,,
3ª CC,,,0007044-85.2022.8.17.2480,4ª Vara Cível da Comarca de Caruaru,24/02/2025,Sem prioridade,Jullieta Beatriz De Souza Cintra,27/02/2025,Devolvido: cumprimento de sentença,27/02/2025,,,,,,,,
3ª CC,,,0009631-90.2016.8.17.2480,3ª Vara Cível da Comarca de Caruaru,24/02/2025,Sem prioridade,Jullieta Beatriz De Souza Cintra,27/02/2025,Cálculo realizado,27/02/2025,"R$ 5.530,43",,,,,,,
3ª CC,,,0050828-31.2021.8.17.2001,3ª Vara de Família e Registro Civil da Capital,24/02/2025,Prioridade Legal,Jullieta Beatriz De Souza Cintra,27/02/2025,Devolvido: ausência de documentos para os cálculos,27/02/2025,,,,,,,,
3ª CC,,,0000438-12.2020.8.17.2480,4ª Vara Cível da Comarca de Caruaru,24/02/2025,Sem prioridade,Jullieta Beatriz De Souza Cintra,27/02/2025,Cálculo realizado,27/02/2025,"R$ 123,78",,,,,,,
3ª CC,,,0060456-71.2023.8.17.2810,2ª Vara de Família e Registro Civil da Comarca de Jaboatão dos Guararapes,24/02/2025,Prioridade Legal,Jullieta Beatriz De Souza Cintra,27/02/2025,Cálculo realizado,27/02/2025,"R$ 255,11",,,,,,,
3ª CC,,,0160214-59.2022.8.17.2001,11ª Vara de Família e Registro Civil da Capital,24/02/2025,Sem prioridade,Jullieta Beatriz De Souza Cintra,27/02/2025,Cálculo realizado,27/02/2025,"R$ 444,04",,,,,,,
3ª CC,,,0003740-49.2020.8.17.2480,4ª Vara Cível da Comarca de Caruaru,24/02/2025,Prioridade Legal,Jullieta Beatriz De Souza Cintra,27/02/2025,Cálculo realizado,27/02/2025,"R$ 247,56",,,,,,,
3ª CC,,,0062352-88.2022.8.17.2001,14ª Vara de Família e Registro Civil da Capital,24/02/2025,Sem prioridade,Jullieta Beatriz De Souza Cintra,27/02/2025,Cálculo realizado,27/02/2025,"R$ 508,78",,,,,,,
3ª CC,,,0106227-40.2024.8.17.2001,14ª Vara de Família e Registro Civil da Capital,24/02/2025,Prioridade Legal,Jullieta Beatriz De Souza Cintra,27/02/2025,Cálculo realizado,27/02/2025,"R$ 3.494,72",,,,,,,
3ª CC,,,0016685-85.2023.8.17.2990,5ª Vara Cível da Comarca de Olinda,24/02/2025,Sem prioridade,Jullieta Beatriz De Souza Cintra,27/02/2025,Cálculo realizado,27/02/2025,"R$ 781,76",,,,,,,
3ª CC,,,0031788-33.2010.8.17.0810,3ª Vara Cível da Comarca de Jaboatão dos Guararapes,24/02/2025,Prioridade Legal,Jullieta Beatriz De Souza Cintra,27/02/2025,Cálculo realizado,27/02/2025,"R$ 0,00",custas integralmente satisfeitas,,,,,,
3ª CC,,,0014548-54.2024.8.17.2810,3ª Vara de Família e Registro Civil da Comarca de Jaboatão dos Guararapes,24/02/2025,Sem prioridade,Jullieta Beatriz De Souza Cintra,27/02/2025,Cálculo realizado,27/02/2025,"R$ 269,52",,,,,,,
3ª CC,,,0118934-74.2023.8.17.2001,8ª Vara de Família e Registro Civil da Capital,24/02/2025,Super prioridade,Igor Lisboa Felix Dantas,25/02/2025,Cálculo realizado,28/02/2025,"R$ 3.456,89",,,,,,,
3ª CC,,,0017576-32.2024.8.17.2001,8ª Vara de Família e Registro Civil da Capital,24/02/2025,Sem prioridade,Jullieta Beatriz De Souza Cintra,27/02/2025,Cálculo realizado,27/02/2025,"R$ 271,04",,,,,,,
3ª CC,,,0113464-62.2023.8.17.2001,6ª Vara de Família e Registro Civil da Capital,24/02/2025,Prioridade Legal,Jullieta Beatriz De Souza Cintra,27/02/2025,Cálculo realizado,27/02/2025,"R$ 319,09",,,,,,,
3ª CC,,,0010125-98.2021.8.17.2990,5ª Vara Cível da Comarca de Olinda,24/02/2025,Sem prioridade,Jullieta Beatriz De Souza Cintra,27/02/2025,Cálculo realizado,27/02/2025,"R$ 247,56",,,,,,,
3ª CC,,,0001293-59.2018.8.17.2480,5ª Vara Cível da Comarca de Caruaru,24/02/2025,Sem prioridade,Jullieta Beatriz De Souza Cintra,27/02/2025,Cálculo realizado,27/02/2025,"R$ 198,95",,,,,,,
3ª CC,,,0113975-94.2022.8.17.2001,1ª Vara de Família e Registro Civil da Capital,24/02/2025,Prioridade Legal,Jullieta Beatriz De Souza Cintra,27/02/2025,Cálculo realizado,27/02/2025,"R$ 247,56",,,,,,,
3ª CC,,,0039043-72.2021.8.17.2001,1ª Vara de Família e Registro Civil da Capital,24/02/2025,Sem prioridade,,,Cálculo realizado,06/03/2025,"R$ 247,56",( OBS: ADICIONAL FEITO POR RAYSSA),,,,,,
3ª CC,,,0020013-19.2020.8.17.3090,1ª Vara Cível da Comarca de Paulista,24/02/2025,Prioridade Legal,Rayssa Robertta Goes Brandao,10/03/2025,Cálculo realizado,10/03/2025,"R$ 516,90",,,,,,,
3ª CC,,,0016469-68.2024.8.17.2480,4ª Vara Cível da Comarca de Caruaru,25/02/2025,Sem prioridade,Igor Lisboa Felix Dantas,28/02/2025,Cálculo realizado,28/02/2025,"R$ 692,79","692,79",,,,,,
3ª CC,,,0005565-03.2015.8.17.1090,3ª Vara Cível da Comarca de Paulista,25/02/2025,Sem prioridade,Rayssa Robertta Goes Brandao,10/03/2025,Cálculo realizado,10/03/2025,"R$ 5.696,78",Aplicação do Art. 22 da Lei nº 17.116/2020,,,,,,
3ª CC,,,0003858-64.2019.8.17.2640,3ª Vara Cível da Comarca de Garanhuns,25/02/2025,Sem prioridade,Rayssa Robertta Goes Brandao,10/03/2025,Cálculo realizado,10/03/2025,"R$ 1.275,10",,,,,,,
3ª CC,,,0000586-32.2022.8.17.2810,1ª Vara Cível da Comarca de Jaboatão dos Guararapes,25/02/2025,Prioridade Legal,Rayssa Robertta Goes Brandao,10/03/2025,Cálculo realizado,10/03/2025,"R$ 7.047,55",,,,,,,
3ª CC,,,0006694-43.2023.8.17.2810,1ª Vara Cível da Comarca de Jaboatão dos Guararapes,25/02/2025,Prioridade Legal,Rayssa Robertta Goes Brandao,10/03/2025,Cálculo realizado,10/03/2025,"R$ 2.211,42",,,,,,,
3ª CC,,,0031708-97.2021.8.17.2810,1ª Vara Cível da Comarca de Jaboatão dos Guararapes,25/02/2025,Sem prioridade,Rayssa Robertta Goes Brandao,10/03/2025,Cálculo realizado,10/03/2025,"R$ 495,12",,,,,,,
3ª CC,,,0019379-20.2013.8.17.0810,6ª Vara Cível da Comarca de Jaboatão dos Guararapes,25/02/2025,Sem prioridade,Rayssa Robertta Goes Brandao,10/03/2025,Devolvido: ausência de certidão de trânsito em julgado,10/03/2025,,,,,,,,
3ª CC,,,0016230-44.2024.8.17.2810,6ª Vara Cível da Comarca de Jaboatão dos Guararapes,25/02/2025,Prioridade Legal,Rayssa Robertta Goes Brandao,10/03/2025,Cálculo realizado,10/03/2025,"R$ 1.086,42",Custas pela parte autora,,,,,,
3ª CC,,,0003315-67.2021.8.17.2001,7ª Vara de Família e Registro Civil da Capital,25/02/2025,Prioridade Legal,Rayssa Robertta Goes Brandao,10/03/2025,Cálculo realizado,10/03/2025,"R$ 274,33",Réu revel,,,,,,
3ª CC,,,0139457-73.2024.8.17.2001,4ª Vara de Família e Registro Civil da Capital,25/02/2025,Prioridade Legal,Rayssa Robertta Goes Brandao,10/03/2025,Cálculo realizado,10/03/2025,"R$ 18.122,54",Custas finais parceladas em 12x,,,,,,
3ª CC,,,0000138-45.2023.8.17.2480,4ª Vara Cível da Comarca de Caruaru,25/02/2025,Prioridade Legal,Rayssa Robertta Goes Brandao,10/03/2025,Cálculo realizado,10/03/2025,"R$ 468,30",Custas pelo réu (JG),,,,,,
3ª CC,,,0127295-80.2023.8.17.2001,14ª Vara de Família e Registro Civil da Capital,25/02/2025,Prioridade Legal,Rayssa Robertta Goes Brandao,10/03/2025,Cálculo realizado,10/03/2025,"R$ 986,52",50% cada (autora JG),,,,,,
3ª CC,,,0132533-80.2023.8.17.2001,10ª Vara de Família e Registro Civil da Capital,25/02/2025,Sem prioridade,Rayssa Robertta Goes Brandao,10/03/2025,Cálculo realizado,10/03/2025,,Réu revel,,,,,,
3ª CC,,,0002790-82.2022.8.17.3090,3ª Vara Cível da Comarca de Paulista,25/02/2025,Sem prioridade,Rayssa Robertta Goes Brandao,10/03/2025,Cálculo realizado,10/03/2025,"R$ 319,45",Valores referentes apenas a fase de conhecimento,,,,,,
3ª CC,,,0010915-68.2024.8.17.3090,3ª Vara Cível da Comarca de Paulista,25/02/2025,Sem prioridade,Rayssa Robertta Goes Brandao,10/03/2025,Devolvido: ausência de certidão de trânsito em julgado,10/03/2025,,,,,,,,
3ª CC,,,0011688-16.2024.8.17.3090,3ª Vara Cível da Comarca de Paulista,25/02/2025,Sem prioridade,Jullieta Beatriz De Souza Cintra,10/03/2025,Cálculo realizado,10/03/2025,"R$ 1.639,42",,,,,,,
3ª CC,,,0014360-31.2023.8.17.3090,4ª Vara Cível da Comarca de Paulista,25/02/2025,Sem prioridade,Jullieta Beatriz De Souza Cintra,10/03/2025,Cálculo realizado,10/03/2025,"R$ 98,41",,,,,,,
3ª CC,,,0064161-77.2023.8.17.2810,1ª Vara de Família e Registro Civil da Comarca de Jaboatão dos Guararapes,25/02/2025,Sem prioridade,Jullieta Beatriz De Souza Cintra,10/03/2025,Cálculo realizado,10/03/2025,"R$ 269,52",,,,,,,
3ª CC,,,0019008-88.2022.8.17.3090,4ª Vara Cível da Comarca de Paulista,25/02/2025,Sem prioridade,Jullieta Beatriz De Souza Cintra,10/03/2025,Cálculo realizado,10/03/2025,"R$ 369,30",,,,,,,
3ª CC,,,0020026-47.2022.8.17.3090,4ª Vara Cível da Comarca de Paulista,25/02/2025,Prioridade Legal,Jullieta Beatriz De Souza Cintra,10/03/2025,Cálculo realizado,10/03/2025,"R$ 1.518,32",,,,,,,
3ª CC,,,0010088-64.2023.8.17.2420,8ª Vara de Família e Registro Civil da Capital,25/02/2025,Prioridade Legal,Jullieta Beatriz De Souza Cintra,10/03/2025,Cálculo realizado,10/03/2025,"R$ 257,08",,,,,,,
3ª CC,,,0018138-59.2024.8.17.2480,1ª Vara Cível da Comarca de Caruaru,25/02/2025,Sem prioridade,Jullieta Beatriz De Souza Cintra,10/03/2025,Cálculo realizado,10/03/2025,"R$ 439,36",,,,,,,
3ª CC,,,0031020-67.2023.8.17.2810,3ª Vara de Família e Registro Civil da Comarca de Jaboatão dos Guararapes,25/02/2025,Prioridade Legal,Jullieta Beatriz De Souza Cintra,10/03/2025,Cálculo realizado,10/03/2025,"R$ 247,56",,,,,,,
3ª CC,,,0008990-37.2024.8.17.3090,2ª Vara de Família e Registro Civil da Comarca de Paulista,25/02/2025,Prioridade Legal,Jullieta Beatriz De Souza Cintra,10/03/2025,Cálculo realizado,10/03/2025,"R$ 0,00",Gratuidade judicial,,,,,,
3ª CC,,,0002001-70.2022.8.17.2480,1ª Vara Cível da Comarca de Caruaru,25/02/2025,Sem prioridade,Jullieta Beatriz De Souza Cintra,10/03/2025,Cálculo realizado,10/03/2025,"R$ 268,67",,,,,,,
3ª CC,,,0003800-56.2019.8.17.2480,1ª Vara Cível da Comarca de Caruaru,25/02/2025,Sem prioridade,Jullieta Beatriz De Souza Cintra,10/03/2025,Cálculo realizado,10/03/2025,"R$ 0,00",custas integralmente satisfeitas,,,,,,
3ª CC,,,0002872-45.2024.8.17.3090,1ª Vara Cível da Comarca de Paulista,25/02/2025,Sem prioridade,Jullieta Beatriz De Souza Cintra,10/03/2025,Cálculo realizado,10/03/2025,"R$ 0,00",custas integralmente satisfeitas,,,,,,
3ª CC,,,0005783-85.2022.8.17.2480,1ª Vara Cível da Comarca de Caruaru,25/02/2025,Sem prioridade,Jullieta Beatriz De Souza Cintra,10/03/2025,Cálculo realizado,10/03/2025,"R$ 250,43",,,,,,,
3ª CC,,,0011645-79.2024.8.17.3090,1ª Vara Cível da Comarca de Paulista,25/02/2025,Sem prioridade,Jullieta Beatriz De Souza Cintra,10/03/2025,Cálculo realizado,10/03/2025,"R$ 5,04",custas remanescentes,,,,,,
3ª CC,,,0013401-02.2019.8.17.3090,2ª Vara de Família e Registro Civil da Comarca de Paulista,25/02/2025,Sem prioridade,Jullieta Beatriz De Souza Cintra,10/03/2025,Devolvido: ausência de documentos para os cálculos,10/03/2025,,,,,,,,
3ª CC,,,0028155-07.2023.8.17.3090,1ª Vara Cível da Comarca de Paulista,25/02/2025,Sem prioridade,Igor Lisboa Felix Dantas,10/03/2025,Cálculo realizado,10/03/2025,"R$ 633,14",,,,,,,
3ª CC,,,0025936-27.2019.8.17.2810,4ª Vara Cível da Comarca de Jaboatão dos Guararapes,25/02/2025,Sem prioridade,Igor Lisboa Felix Dantas,10/03/2025,Cálculo realizado,10/03/2025,"R$ 22.039,67",,,,,,,
